chroma_stft,rms,spectral_centroid,spectral_bandwith,rollof,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0.3693526,0.23411912,1594.2867760633412,2063.689709376146,3660.1460774739585,0.05646656177662037,-124.03624,134.12146,24.300283,20.179281,8.480958,15.662513,-8.48899,11.894497,-13.530328,16.136654,-2.3137553,6.040498,-4.0554943,10.758382,0.3472824,7.8821964,-9.713751,1.8435788,-4.631887,5.8468866,Sin-Bandera-Ahora-Se
0.36152518,0.23126288,1796.4473276827364,2193.8451566179656,4145.73974609375,0.06691035517939815,-105.54788,126.07205,23.811184,20.082407,5.619879,14.28297,-11.505817,11.100086,-13.241514,15.904622,-5.001569,6.094253,-4.0974436,8.676634,0.16564715,7.633085,-10.68995,4.3542576,-3.2912383,7.25496,Sin-Bandera-Ahora-Se
0.32232016,0.2347554,2070.5721792382265,2450.6227588512584,4676.9419352213545,0.0799244068287037,-66.454575,109.91079,21.185488,21.75388,-1.922161,13.104394,-14.214984,11.11606,-16.65951,19.0177,-7.221421,5.980604,-4.541235,10.416068,-3.2796986,6.3310175,-14.537916,4.1821957,-4.6393833,8.9442,Sin-Bandera-Ahora-Se
0.32449064,0.22448336,2095.938527593608,2446.076564978045,4595.0958251953125,0.07979103370949074,-71.88481,109.84753,23.91677,22.85602,-6.070121,15.753504,-10.049487,11.991783,-16.14187,19.52084,-8.054576,7.7187614,-2.879395,10.160439,-4.726548,7.567723,-14.838836,3.119774,-5.678027,9.529396,Sin-Bandera-Ahora-Se
0.33198848,0.22214527,1951.0085124943644,2362.807931858386,4243.336995442708,0.07159197771990741,-84.54883,115.88377,25.141443,20.544724,-10.761712,19.57617,-6.7267203,10.983446,-16.332626,21.541847,-5.7972145,9.141262,-3.412323,11.451726,-2.3446324,10.081824,-12.915252,2.9348795,-4.731019,8.977333,Sin-Bandera-Ahora-Se
0.32911086,0.23128669,1890.351201783219,2361.366885168864,4239.0004475911455,0.06483515986689815,-83.768105,116.00067,25.180105,20.220572,-7.879507,18.798231,-8.727831,11.237985,-14.379816,19.77955,-4.930068,8.826416,-4.6335793,10.15572,-2.2633908,9.3849745,-10.420618,5.866867,-2.1024618,8.063394,Sin-Bandera-Ahora-Se
0.31131515,0.22796747,1820.6355013461387,2354.5044766377737,4235.660807291667,0.05840160228587963,-92.554405,116.97647,22.708128,19.864037,-5.6360545,16.156792,-8.546956,12.55922,-15.022999,16.666288,-4.32182,7.5840707,-6.5152793,7.517043,-5.0975246,7.3205843,-11.905206,3.3387537,-5.1361027,5.771018,Sin-Bandera-Ahora-Se
0.2970988,0.18545398,1598.8331107889508,2138.107054704875,3679.0374755859375,0.05242919921875,-142.54832,128.20023,21.620338,14.878156,-3.3961155,13.374237,-6.462606,10.038378,-13.463768,9.835377,-3.4829655,7.3916464,-8.468278,1.106679,-5.177166,5.4142194,-11.0756,0.32490426,-4.221232,4.957359,Sin-Bandera-Ahora-Se
0.28675503,0.1860939,1652.8777796255729,2133.87634577926,3937.037150065104,0.05898256655092592,-139.79897,122.58743,13.103803,9.617942,-10.51375,7.0020194,-10.88824,8.79409,-20.036037,8.177168,-3.7611508,4.035305,-10.124989,-2.3609216,-8.6315,3.2479153,-11.087904,-0.34731293,-3.4047809,5.212773,Sin-Bandera-Ahora-Se
0.26860112,0.1974838,1930.0199342680194,2196.731830608358,4365.2089436848955,0.08201316550925926,-127.61893,107.84428,12.0761795,8.245354,-12.028621,3.9467423,-16.531128,5.865378,-18.89761,6.895884,-5.2361245,2.010535,-11.887417,-4.6273093,-11.092918,0.17189877,-10.635808,1.9501114,-3.7713833,5.17127,Sin-Bandera-Ahora-Se
0.30175623,0.18807219,2043.2171580216398,2225.9545672419968,4573.3632405598955,0.08990704571759259,-122.67134,103.093445,9.564015,10.68268,-14.922822,5.9217587,-13.192408,6.2330475,-17.658932,5.7171745,-6.0794973,3.9395401,-8.996541,-4.0179954,-10.2392235,0.3786421,-11.426537,0.92879117,-5.015728,4.6923366,Sin-Bandera-Ahora-Se
0.3086424,0.21079594,2164.30723246377,2277.5176665159424,4800.6581624348955,0.09727647569444445,-100.40663,97.99409,9.405647,11.369044,-17.262068,9.834816,-11.265721,5.7973485,-18.829414,8.635963,-4.5642667,6.8425956,-5.5621653,-1.3450862,-8.63346,1.4096527,-9.372933,4.5776644,-0.75599164,7.987115,Sin-Bandera-Ahora-Se
0.32918945,0.2545406,2444.551819615673,2530.124915757969,5544.4508870442705,0.10612657335069445,-48.237667,86.48405,9.821393,17.120308,-18.96535,14.593931,-13.521126,8.303174,-20.678123,12.463135,-5.988636,7.559271,-4.28563,3.163052,-9.465778,2.8249555,-8.225455,10.158428,1.179377,9.497881,Sin-Bandera-Ahora-Se
0.32934105,0.2678696,2377.3421869372773,2518.583526629574,5321.492513020833,0.10212764033564815,-39.8192,92.19439,13.550541,21.735058,-11.764734,18.787277,-12.759169,8.804635,-15.962762,12.686897,-5.6862693,8.596421,-3.840198,4.8670716,-8.727436,4.0060964,-7.100195,10.449852,0.86305034,9.018668,Sin-Bandera-Ahora-Se
0.352001,0.26527056,2131.0401885230112,2462.4824234507037,4938.28125,0.08284505208333333,-39.79379,103.58195,11.702895,21.244375,-7.2559104,20.44895,-7.913354,10.786888,-17.38991,12.3699,-5.2480273,9.882671,-1.2869675,6.311032,-9.029303,3.4763136,-8.782716,9.029006,1.1099577,8.648103,Sin-Bandera-Ahora-Se
0.33405516,0.27905273,2087.1275827805566,2444.427067310739,4735.6597900390625,0.08043755425347222,-39.837265,107.99667,14.34656,17.604202,-7.5552106,20.740252,-7.8384867,11.697099,-20.413801,13.968181,-5.244034,9.361501,-2.3359306,8.235572,-11.170581,3.5461273,-9.725552,7.875807,-0.06732093,8.844983,Sin-Bandera-Ahora-Se
0.32546416,0.27745596,2063.5495763060503,2463.53195273889,4768.806966145833,0.07832845052083333,-41.18728,108.881775,14.878854,16.408787,-5.902189,18.669643,-10.428887,11.60024,-18.805738,13.633845,-6.5683155,7.213742,-4.00442,9.005944,-11.464918,3.201762,-9.760242,5.3906884,-4.18687,5.460516,Sin-Bandera-Ahora-Se
0.34605807,0.2654302,1979.00265356872,2420.8040256029226,4594.9462890625,0.07320149739583333,-49.204853,111.112854,13.436667,18.720694,-3.8352757,16.073534,-11.2199545,12.0957575,-15.448014,13.279305,-7.3674717,5.705738,-5.5885906,9.300511,-9.471611,2.5895565,-10.432371,3.34942,-6.2382874,3.2720728,Sin-Bandera-Ahora-Se
0.3636375,0.26179028,2046.9567205526266,2484.6114959967704,4835.101318359375,0.07477484809027778,-48.84091,108.82447,16.063097,19.060366,-0.92868465,14.940916,-12.631899,12.631452,-13.242161,14.422709,-6.8676734,6.920683,-5.7664013,10.636346,-6.9603667,2.7438853,-11.458042,4.41792,-5.917643,3.379247,Sin-Bandera-Ahora-Se
0.35690975,0.2661381,2157.9699193925317,2561.7660212448177,5160.591634114583,0.08018211082175926,-41.01176,104.117744,18.25761,20.337465,-1.6151427,14.97166,-14.282355,10.070959,-12.917718,16.494158,-6.236932,5.9440207,-7.547482,10.804717,-6.350297,3.4138803,-11.274337,3.7060728,-5.437962,5.910073,Sin-Bandera-Ahora-Se
0.3616576,0.26237175,2177.457827955244,2577.566355907318,5334.3027750651045,0.08009168836805555,-36.570652,101.170654,15.627918,24.798233,-0.0072344323,12.653242,-17.00435,8.692768,-10.799577,17.340488,-6.611822,5.2784505,-8.964876,8.729687,-5.599789,3.664594,-10.629388,4.2045407,-4.2865367,6.6166267,Sin-Bandera-Ahora-Se
0.3672154,0.2675776,2215.770270821067,2547.4469016091093,5285.2549235026045,0.0854831271701389,-31.982038,99.11479,13.436711,28.07388,0.1813014,11.799798,-18.153902,8.967594,-11.132394,15.878774,-6.178522,6.501461,-7.447281,7.034188,-6.5655203,2.768731,-10.442815,4.6627316,-2.9240756,6.461422,Sin-Bandera-Ahora-Se
0.3656475,0.2941189,2346.084595328353,2611.7828117276563,5553.0242919921875,0.09409134476273148,-12.7725935,93.4024,12.174218,27.740187,-0.7592682,12.500521,-17.562868,9.60234,-12.2254505,17.133596,-4.4036436,7.074939,-6.9683795,6.2692747,-8.873631,1.9443789,-9.074497,7.097097,-0.6978945,9.993585,Sin-Bandera-Ahora-Se
0.35273474,0.2892156,2299.35917703865,2546.648271941112,5392.671712239583,0.09310347945601852,-12.838248,93.90927,9.530086,31.820372,-4.330955,15.082234,-15.435394,9.316273,-10.96375,16.638243,-4.306525,5.73857,-7.706542,7.4135103,-7.020993,2.764971,-6.779051,7.785579,-0.9928498,9.763882,Sin-Bandera-Ahora-Se
0.35184053,0.2732847,2322.477153288207,2539.562356287274,5383.699544270833,0.09599021629050926,-21.913977,93.16454,11.132505,32.99188,-6.134768,15.734544,-14.1395035,12.030518,-8.952238,14.504377,-5.7903204,4.9041905,-8.01155,7.3979177,-4.3536158,4.584216,-5.2129617,7.3311005,-2.4546742,9.011735,Sin-Bandera-Ahora-Se
0.34883335,0.27939084,2354.8728603863296,2532.453114563077,5387.687174479167,0.10042317708333333,-22.800406,93.25179,11.750215,29.571178,-8.20528,16.541586,-14.154548,13.354363,-9.74478,13.456796,-5.429424,4.240524,-6.661124,7.892965,-4.96784,5.761013,-4.277063,8.016119,-1.7532961,11.841009,Sin-Bandera-Ahora-Se
0.34428096,0.28252137,2335.130450096503,2515.293960992486,5308.53271484375,0.10121211299189815,-22.745113,96.01301,12.153233,25.752285,-11.176548,16.573679,-11.904328,14.216167,-10.584369,13.96327,-6.1987424,2.6995668,-7.511252,8.73366,-5.1825104,7.5215964,-5.0680294,6.782356,-0.87466824,14.67652,Sin-Bandera-Ahora-Se
0.33135828,0.26223913,2217.9873560451856,2459.996657796079,5079.2938232421875,0.09407778139467593,-39.59239,101.874985,13.475929,23.630356,-13.10392,16.834463,-11.320221,14.897594,-10.514415,11.670618,-9.389506,1.7226725,-7.1399007,10.024946,-4.4465194,8.90165,-6.2033896,3.262521,-3.817223,13.634133,Sin-Bandera-Ahora-Se
0.31252316,0.26975158,2196.2575618255596,2474.609007545541,5113.3880615234375,0.0943874782986111,-43.457787,102.30031,15.396808,19.140226,-12.254476,16.090284,-8.689576,17.507418,-13.931593,10.842039,-11.694236,1.3761493,-5.3353844,10.393492,-4.484315,11.125783,-5.043426,1.7311664,-5.5969296,14.070014,Sin-Bandera-Ahora-Se
0.29387054,0.28604427,2230.4473317101733,2495.568174567004,5195.2341715494795,0.09645363136574074,-36.568756,100.463295,16.031534,18.47223,-11.680103,16.195183,-8.08678,19.451319,-13.92799,12.986066,-10.260265,0.68765616,-5.8179116,10.425616,-5.6637077,10.413094,-3.9461498,5.352882,-1.4162827,14.5911455,Sin-Bandera-Ahora-Se
0.27004775,0.28581467,2221.381339437025,2486.358690175793,5209.3902587890625,0.09699390552662036,-34.01358,99.55552,14.235132,21.011808,-10.740238,16.23903,-7.500201,19.695137,-11.605737,15.278972,-11.856355,-0.69911206,-6.204944,10.708433,-4.72716,8.065655,-2.0997112,7.2008014,-3.444244,10.083964,Sin-Bandera-Ahora-Se
0.24776812,0.28762215,2155.802765297425,2450.128122549572,5069.9228922526045,0.09147361472800926,-34.31665,100.77855,12.130874,22.905441,-9.059304,15.121059,-10.090648,19.30714,-8.801162,16.809692,-10.253661,1.3842446,-5.0203495,10.329743,-2.4305487,5.5046735,-1.8011726,8.434222,-4.499173,7.7545767,Sin-Bandera-Ahora-Se
0.24251844,0.29325622,2182.1704245455835,2477.9340474672954,5145.737711588542,0.09171549479166667,-25.489756,99.802895,11.085884,24.977766,-5.5863333,14.31982,-12.969172,18.54024,-6.433896,17.241964,-7.346093,2.1827016,-4.5343437,9.740069,-0.7514659,6.2389336,-0.9349015,11.279845,-4.2068276,7.5668864,Sin-Bandera-Ahora-Se
0.2704085,0.27618784,2106.9952319115587,2407.37393590969,4881.058756510417,0.08708812572337964,-31.594473,102.836624,7.5549693,29.360767,-4.902984,14.321478,-14.524166,15.2992115,-1.9305289,16.793947,-6.0203347,3.6490636,-5.6199946,8.778655,-0.9039079,3.8985415,-2.6140406,12.233654,-3.3704965,7.171708,Sin-Bandera-Ahora-Se
0.30680117,0.2526496,1976.1921513509953,2317.367492205033,4560.552978515625,0.07628038194444445,-47.429966,106.80062,3.3470745,31.384216,-3.3683074,14.574055,-14.75597,12.081817,-0.9949051,14.237598,-7.437897,4.795852,-4.048033,7.626553,0.38544744,4.9785585,-1.7037244,11.085139,-5.9866414,5.0139613,Sin-Bandera-Ahora-Se
0.32773218,0.23228978,2075.1089851921442,2368.423931106127,4717.7154541015625,0.07785599320023148,-62.26928,101.978096,6.5564814,29.855848,-4.455021,14.291267,-15.047986,9.508166,-3.4990385,9.678956,-6.89288,7.132834,-4.642073,5.792817,-0.81104445,5.311322,-4.7536926,10.099964,-4.9286375,7.2817664,Sin-Bandera-Ahora-Se
0.33071205,0.21432804,2051.5243155369512,2372.3034767047398,4694.23828125,0.07471381293402778,-78.82962,101.09751,9.301604,28.423689,-9.79336,15.115006,-10.25269,8.785032,-9.695988,6.817661,-9.401729,5.3216395,-6.377863,5.1209354,-2.2741423,7.553583,-6.350944,9.945665,-5.763327,6.7301235,Sin-Bandera-Ahora-Se
0.33734447,0.20205536,1895.031937992224,2265.274832220241,4199.7222900390625,0.06690583405671297,-103.30594,106.884094,14.444594,26.218212,-14.852369,15.988817,-5.68332,8.206752,-16.844345,5.9317403,-11.494903,3.9624162,-6.603638,4.102237,-5.312177,5.5301156,-8.036095,6.4087653,-6.6648192,2.2312605,Sin-Bandera-Ahora-Se
0.31566024,0.1771413,1848.2437829272624,2198.3129657753234,3943.7164306640625,0.06635199652777778,-135.90533,110.418175,19.850086,21.78153,-16.616096,16.42533,-5.76774,5.3090343,-20.617947,2.9460251,-11.452883,4.5768023,-3.8376272,2.0099375,-10.346517,2.30728,-9.5395975,4.4889383,-5.5145683,-1.4298477,Sin-Bandera-Ahora-Se
0.29408708,0.15425271,1866.753670376327,2144.4151368428893,3823.7884521484375,0.07309977213541667,-160.93674,111.61568,22.267395,17.504251,-20.225346,15.542297,-1.9159526,5.917846,-23.323662,-1.915078,-11.951414,3.8943098,-1.9552671,2.1718676,-12.570448,-0.96388656,-11.789337,1.1530405,-6.335931,-3.223296,Sin-Bandera-Ahora-Se
0.27670693,0.15351783,1733.9224264268587,2117.6472301854947,3673.9034016927085,0.06312843605324074,-163.88469,116.66407,23.30283,18.538656,-21.534056,14.0813465,0.19513333,8.421481,-24.291025,-0.2092608,-11.958473,2.8589556,-2.0557742,4.3418937,-11.268908,-3.6337206,-11.501,-1.0799413,-9.038875,-6.0278997,Sin-Bandera-Ahora-Se
0.28013912,0.14564861,1740.4246282096067,2167.1734006913207,3788.8468424479165,0.06233045789930555,-169.48083,117.131134,26.334803,20.367834,-15.3397255,15.405339,-1.380989,6.6881037,-23.172329,3.7458441,-8.70292,4.3795247,-2.9644425,6.463119,-11.632957,-4.3509526,-8.66923,0.6136079,-6.337652,-2.9488647,Sin-Bandera-Ahora-Se
0.27072704,0.13479273,1774.6671900529411,2173.734500423665,3922.1832275390625,0.06278257016782407,-176.19914,117.202705,24.542295,19.083483,-13.666782,15.305245,-1.9851512,6.8457923,-22.588152,4.038974,-6.304812,5.3751373,-4.591529,7.295533,-8.070138,-2.2530315,-7.0708337,1.7045066,-3.0703394,1.3928161,Sin-Bandera-Ahora-Se
0.2959474,0.14559019,1735.6482610325318,2139.1155978951097,3917.497762044271,0.05747025101273148,-170.47913,121.59628,23.356186,18.93054,-12.644666,14.567567,-0.17451496,10.809642,-19.657042,3.4275043,-6.288087,5.254476,-4.8640294,9.220776,-3.9176097,1.058702,-4.206632,3.7941835,-0.64562595,6.152359,Sin-Bandera-Ahora-Se
0.3114259,0.15780526,1567.5422980134372,2078.8401832879235,3660.5448404947915,0.04210069444444445,-171.21745,128.39095,27.846397,21.644487,-11.011461,14.492189,-2.810467,11.238033,-17.818663,5.274641,-3.9854617,6.950768,-2.1686876,10.959891,-2.4122083,2.5967143,-3.3408294,3.126826,0.14797352,9.347286,Sin-Bandera-Ahora-Se
0.310903,0.13700607,1324.954949914765,1854.687155376823,2938.8834635416665,0.03359420211226852,-208.27492,141.307,31.220003,18.293869,-7.4594827,15.953815,-3.4904044,7.185711,-14.795464,2.7158198,-2.7873082,6.8726554,1.8450284,8.552397,-5.4039307,3.2469218,-2.5281723,1.7074964,1.9938639,9.631066,Sin-Bandera-Ahora-Se
0.32200634,0.13097042,1242.4278127666266,1744.8525780286518,2603.8726806640625,0.03041359230324074,-214.79196,144.03665,31.283384,16.303663,-6.3517375,15.178819,-5.124482,10.536601,-8.9950485,-0.5558408,-1.5113639,6.517458,6.519178,6.971721,-3.848735,2.3298504,-4.42317,-0.4128846,1.7277306,6.7459126,Sin-Bandera-Ahora-Se
0.34064388,0.13394095,1046.4842612041348,1548.9270173380223,2182.978312174479,0.02512839988425926,-236.80565,151.76637,35.985226,15.580736,-1.8502841,15.494684,-3.9457545,15.912763,2.285931,-0.3098444,-1.8855064,6.963017,11.199673,8.085283,-3.8522127,0.5303554,-3.6232877,0.9955461,1.0767988,5.549398,Sin-Bandera-Ahora-Se
0.34507686,0.1338452,1109.231163952812,1632.7946059042938,2393.3258056640625,0.027547200520833332,-236.80374,144.46907,40.322014,16.85754,-2.018031,15.491475,-4.3107953,18.061043,4.1266794,3.2069764,-2.5061483,5.5477376,10.597896,9.29525,-3.0655484,0.5549356,-5.0142236,0.32307842,-0.9969257,3.6972399,Sin-Bandera-Ahora-Se
0.35102442,0.14550589,1318.7166785748664,1835.395449919553,3049.639892578125,0.03766773365162037,-215.20859,133.03659,39.583904,18.284607,1.1482203,14.458025,-7.469778,17.420542,0.33391958,3.266918,-5.050223,2.7801607,4.6494756,7.0061135,-4.753841,-0.024635457,-7.580695,0.00923736,-2.3693984,1.4717703,Sin-Bandera-Ahora-Se
0.3568229,0.15978149,1472.998333984919,2049.8213378909663,3582.935587565104,0.04014530888310185,-193.25813,120.6452,39.929028,25.181562,0.97795403,11.679736,-10.204444,21.394041,-2.6896267,1.1535752,-7.168759,0.5043821,-0.9073543,5.709305,-2.965364,1.5429014,-8.047559,-0.5402203,-3.493515,1.601013,Sin-Bandera-Ahora-Se
0.37486428,0.15801659,1575.0292552301582,2135.4240429288293,3855.4402669270835,0.04588939525462963,-194.79189,115.35044,38.259834,29.830864,4.7064505,14.218083,-8.793912,19.415499,-2.4569855,4.9605956,-8.812327,-0.017840914,-3.5134554,7.291441,-1.092524,3.1953769,-8.509663,0.44447017,-2.314437,4.323352,Sin-Bandera-Ahora-Se
0.39171863,0.16928652,1895.3343993802569,2490.826757781172,4773.193359375,0.05563015407986111,-153.42091,96.11674,37.39615,34.67607,5.5753574,14.744094,-10.807883,12.416396,-9.067768,7.081629,-9.127173,-0.9719353,-7.3392153,7.1881275,-0.077592075,3.954498,-9.674752,0.5480121,-3.68988,4.248486,Sin-Bandera-Ahora-Se
0.36670765,0.17990857,1964.946816603064,2594.2327244812004,4995.7529703776045,0.05730749059606482,-137.17729,90.31481,35.643246,39.83393,7.4472747,10.391362,-14.528279,9.721172,-15.299346,3.2521183,-10.50281,-3.2184982,-11.968691,4.7132883,-2.0134218,1.4982597,-13.135719,-0.9769595,-4.6862435,3.4509592,Sin-Bandera-Ahora-Se
0.39989018,0.17976774,1805.6393979520767,2470.1976675583032,4483.09326171875,0.05255579065393518,-143.70525,97.88697,34.03112,39.363346,6.4574304,11.554881,-10.774772,11.037445,-11.520746,4.6232815,-9.867497,-1.72866,-8.229746,7.270203,-0.93821037,1.9588082,-12.920012,-1.3022821,-4.58992,5.952597,Sin-Bandera-Ahora-Se
0.39618626,0.19099306,1876.7618668574787,2474.415779688132,4538.7705485026045,0.05894413700810185,-127.243324,100.541664,31.648384,34.237137,5.3191156,15.571551,-8.328731,11.26255,-10.477643,11.68759,-7.774728,1.3931321,-3.3755229,11.916382,0.5096639,3.9782848,-13.018462,0.95654327,-4.2380223,7.2295537,Sin-Bandera-Ahora-Se
0.37911627,0.2035826,1874.9383589710105,2469.2232034975723,4572.416178385417,0.058003743489583336,-112.86608,102.0183,30.873251,34.73971,2.5119464,11.878594,-9.042849,15.140917,-10.893263,10.112737,-8.872883,1.474304,-3.7489817,9.749581,-0.76932234,5.079869,-12.271014,2.0114439,-7.1397333,5.223679,Sin-Bandera-Ahora-Se
0.36999258,0.21026348,1904.4843412342884,2419.728351688282,4503.5797119140625,0.05970820674189815,-104.73964,100.85778,24.57762,33.92675,-2.3478873,8.32602,-9.737159,17.409542,-12.660758,7.261868,-10.039502,1.7140738,-3.2219622,7.424463,-2.6666536,4.6787343,-13.42588,-0.44486365,-10.540374,1.1172007,Sin-Bandera-Ahora-Se
0.3787302,0.20285222,1926.6977668139693,2385.949448429529,4472.825113932292,0.0628978587962963,-104.77695,103.43667,18.615612,29.57404,-0.2720789,14.037609,-6.9670043,19.361609,-7.955353,11.426363,-8.500893,4.1958995,1.7120347,10.641628,-0.10792316,7.511887,-10.584065,1.9803332,-9.216138,1.0962166,Sin-Bandera-Ahora-Se
0.3602442,0.20952839,2059.3118557651137,2473.29914716344,4772.993977864583,0.06426323784722222,-96.978134,98.34321,18.686678,26.739828,1.0290313,15.240405,-7.449084,20.325548,-9.038533,14.505249,-4.25318,6.13966,1.740167,11.644346,0.33879337,7.8808684,-9.864646,4.7284155,-8.467033,-1.3086348,Sin-Bandera-Ahora-Se
0.32796764,0.21369086,2024.799278797148,2435.695377667393,4658.2997639973955,0.06689905237268519,-94.87371,97.78424,13.803026,26.299326,4.8482733,15.007062,-9.416984,21.018717,-6.9579887,13.888281,-2.0696127,5.999125,0.90548944,11.86449,0.018461846,4.836688,-12.823169,6.36614,-7.7440014,-0.71980965,Sin-Bandera-Ahora-Se
0.3166624,0.2076412,1954.300800730311,2393.486891775243,4458.270263671875,0.06379304108796297,-100.56283,103.16185,13.501495,21.001835,3.6948857,16.77016,-9.184102,18.527296,-5.8774753,15.940236,-0.73743975,5.8341465,-0.39938143,14.520235,0.74097776,5.0585504,-12.474525,5.56202,-7.322141,-1.500367,Sin-Bandera-Ahora-Se
0.314252,0.21318533,1954.8808568306476,2413.1349987929907,4514.7450764973955,0.06514711733217593,-95.69536,104.86005,14.168476,18.76894,5.4727726,17.68813,-11.572667,16.32311,-5.305185,19.176687,1.4336457,5.695874,-0.9169131,15.783522,1.3150595,5.697842,-11.165747,7.775155,-4.6038966,0.9216348,Sin-Bandera-Ahora-Se
0.31083825,0.2395093,2022.8983182711004,2469.5095508119884,4687.8082275390625,0.06897424768518519,-71.35969,103.43775,14.042277,19.38732,4.8555512,13.514957,-15.096742,14.6942425,-6.212918,17.365017,0.62089115,5.232379,-3.0961666,13.102891,-1.7477432,3.728989,-12.912787,6.9827175,-7.3910117,2.0393393,Sin-Bandera-Ahora-Se
0.30101427,0.24686912,2044.9060528598652,2455.533894906213,4767.0623779296875,0.07342303240740741,-58.790257,103.78216,12.024084,21.338964,1.6265292,11.966919,-18.394197,12.067559,-7.6262608,16.236712,-2.9516218,4.230566,-6.027859,10.535217,-3.318748,2.9135425,-14.17105,5.457781,-9.339721,3.0989282,Sin-Bandera-Ahora-Se
0.32838798,0.23872474,2139.8121473000815,2493.5348901755056,4954.829915364583,0.07977747034143519,-56.33962,102.00805,13.912256,23.33135,-2.512227,8.9971695,-18.344887,9.597411,-8.852065,13.025934,-7.9264407,2.3679714,-7.167589,8.172304,-3.6571913,5.192563,-11.043621,4.031076,-8.548802,1.6204666,Sin-Bandera-Ahora-Se
